pktnum,Ai,ETp,Fs1,GQ,MET,Pmax,Pr,Pv,Qdot,Qsgf,R10,R90,dF,dP,dt,ser
3106,0.8018200228070896,0.0,0.5183285332169838,0.7495957848397665,0.2591433067156698,0.611668667819523,0.21988828004701985,0.22674719738464402,0.7014424297002642,0.761767207801512,0.5132168433410945,0.9794278479894492,0.4343754969819108,0.16744872155624194,-0.06712278389181088,0.5987168140407827
3119,0.7321946356475096,0.0,0.3998863611161707,0.7600446409203881,0.10072561536698768,0.668340493695971,0.24091973636125405,0.32763628090446156,0.74345914130006,0.7392126511433279,0.5904572754316303,0.9635861942195773,0.4152753698855081,0.31113334990359226,0.24803535799283574,0.6218855162554133
3120,0.7312528136081355,0.0,0.5444115876348655,0.7540010191758467,0.09619935771212512,0.6588008660620157,0.2405424613139182,0.30995069554565097,0.7421724359903145,0.747126530738196,0.605194696732331,0.9556845061968992,0.41031961358673824,0.2949030109055828,0.2917504133378885,0.6389926678074553
3121,0.7281018565198312,0.0,0.46351311915201926,0.7494880538500547,0.07845548947973895,0.6657016324476389,0.2410759513069602,0.33614617206781955,0.7450918298495695,0.7317098446114789,0.6357230348204576,0.9464019799738008,0.4060060922296453,0.3244360867131607,0.3603695626853501,0.6713000725065756
3122,0.7302273466379424,0.0,0.4644809105579032,0.7448209613803467,0.05470978729697502,0.6641319426564333,0.2396298592089839,0.3753626627344658,0.7467030605827383,0.7184377455887913,0.6491626844297163,0.9207924388559973,0.40132981627420256,0.3578365333821845,0.4179530741204478,0.6888446256181587
3135,0.688540076430733,0.0,0.5297506769582894,0.756347309214272,0.18470480685107632,0.6089851272566216,0.25664542794434964,0.23292490477332387,0.7260876785487137,0.744655724059632,0.572662996277158,0.9667941799762529,0.4401148607522677,0.18222469377511682,0.11563522570192619,0.5732115667666656
3136,0.6897575433100386,0.0,0.6042717981871917,0.7622985721117657,0.1926210911903196,0.6187702152055824,0.256620450312222,0.24827927393920363,0.7315130091794003,0.7616457020554509,0.5697336889370446,0.9650921286009431,0.4339049373784441,0.20218072935887582,0.11295664294532443,0.5719551830414839
3137,0.6972642853186815,0.0,0.5092238062653797,0.755943157557284,0.1849698275462869,0.6144408008876243,0.2535267046823005,0.2678158427125928,0.7230827117826568,0.7643830786507138,0.5717519593980892,0.9646328186182522,0.4393754023468559,0.1992451549364509,0.09026643606752031,0.5817905345553194
3138,0.7048014178454827,0.0,0.564154625836762,0.7505179852351305,0.1441737041579543,0.5975719928757264,0.2505001569401028,0.1930092508198089,0.7248065246218877,0.7407762971962808,0.5877233914885284,0.9653956374239008,0.4285478482427081,0.15787927555040604,0.15783566510415803,0.6049294675383977
3151,0.6785755367689766,0.0,0.39017388022468436,0.7631755635618425,0.15224261832001237,0.6543762626364514,0.26027511298672185,0.3006386827368954,0.7494191542043029,0.7465841052767825,0.624847177815595,0.9714463184476644,0.4190638160273688,0.2871435020371386,0.27476947018020015,0.6146688687742251
3152,0.6791482702256708,0.0,0.5468476483134631,0.759565693538438,0.14378179166993357,0.6227117158556622,0.2595919183469281,0.26420409940977024,0.7483920613576592,0.7659378041715168,0.611076960416561,0.9616613598842901,0.41798688990171656,0.22046517185515355,0.29802796102893014,0.6059846638027262
3153,0.6843004571358782,0.0,0.4704614258091877,0.872116521960688,0.14372344537399323,0.7961068971764164,0.25627563007205073,0.4602976435286753,0.8800519663951173,0.851632183777624,0.5928510090937625,0.8209876722570181,0.4018809643225301,0.4514125595402499,0.4792879096525646,0.5905790247775708
3154,0.6842490488761899,0.0,0.45438628705903894,0.7565821165143355,0.15508669718543497,0.6642922198020957,0.2558179431638655,0.3717899143475127,0.7630657648741505,0.7423367567483158,0.6523007304305494,0.9399427557965544,0.40014954685333637,0.34490464374486174,0.45825875132866534,0.6500749093678113
3167,0.6827340673448201,0.0,0.5883228573697586,0.771369048633587,0.14137160150184508,0.6575191716422751,0.2588426538415067,0.3194468986964661,0.7656248557419204,0.7604468869951158,0.6341343576865928,0.9627463377101666,0.4196566515014562,0.29634089509770506,0.3488356792188644,0.6293063769982972
3168,0.6776023301290744,0.0,0.6851135090095488,0.7854513898231463,0.14009561586407226,0.6860187507519754,0.2616192318872123,0.3981231386609308,0.7882321032299923,0.7812861752290049,0.6737432838562272,0.9422497690631549,0.4431476755024636,0.3889954657255389,0.4244671718905601,0.6643541830674319
3169,0.6873765740229235,0.0,0.6119913136894917,0.7728751676595321,0.16748955777122673,0.630844128992603,0.25767698803661665,0.34996458041258555,0.7603814846968648,0.7873564321935792,0.6198719489549859,0.9475316275183212,0.44960583659215636,0.2546123924071023,0.2882656688063919,0.6236722929717199
3170,0.698094628120886,0.0,0.6240190307064843,0.7715259089046835,0.15728260557546062,0.6517546595051472,0.2535737915475113,0.34463619734536827,0.7677508959467002,0.7680280777747779,0.6289076887734395,0.9435015907461328,0.4384502004904118,0.3036481249983784,0.367078102209054,0.6402891203631802
3183,0.6925707964161909,0.0,0.6230499629315575,0.7696716276090914,0.12442246082341889,0.7115404436843801,0.25559549720651775,0.4374454621357458,0.7739157029726492,0.7542203442485506,0.6894653630017858,0.9336009295542599,0.43405702966267656,0.4510036108146809,0.4381754119080632,0.6984701135208985
3184,0.6919854239122253,0.0,0.5574145335875524,0.7655588577223323,0.16140012145207136,0.6846825559035369,0.25503022921956886,0.39120884407999723,0.7668721297791669,0.7557631133106153,0.6654617334201571,0.9252014644589515,0.42009349393651785,0.3929542308083288,0.41255805841056387,0.6714233506540948
3185,0.6933761451473869,0.0,0.5580713772659548,0.7610756324864449,0.14100574378378758,0.7208570839162467,0.25395467626555457,0.45995535015782224,0.7638934518361362,0.7347855821640371,0.6965553970795321,0.9292424545660615,0.4166168467144635,0.4737923723827688,0.4258056978668977,0.7075036461205986
3186,0.6967152678270923,0.0,0.54451890494486,0.7571588008818624,0.10999354812745567,0.6972382275959581,0.2522587756170998,0.4252680319000883,0.7595817704935116,0.7337472293511381,0.6829428125075226,0.9178717582084707,0.4110184740656177,0.4236727153219586,0.42275989684336,0.6959062828738021
3192,0.9494730653381939,0.0,0.3997794311651819,0.7138858351709689,0.2129505734142307,0.5717265841604557,0.18420552485240557,0.12598576586447652,0.6735896219532213,0.7052406316850949,0.49657622775647725,0.9503709397923625,0.4083019484177597,0.11191979488230247,-0.0058187103049163755,0.6843395144693414
3193,0.95069734878232,0.0,0.4000132657388573,0.70417867733501,0.20985516010405939,0.5768287977884616,0.18385674042029657,0.15554314164389124,0.6646049462184063,0.6822461414493646,0.4911884505681635,0.9300321136745997,0.4137709522719778,0.14486183656432836,-0.0032017986030661574,0.6756519154270865
3194,0.9440125708816232,0.0,0.447934905507795,0.7115791894037203,0.16959961593544945,0.5784165204439677,0.18534901696580686,0.15400809677647598,0.676140562171265,0.6863504571634552,0.5319874008076508,0.9275816859102771,0.40380938246918163,0.15018832353450562,0.04582513392916384,0.726364090328107
3195,0.9346457587475696,0.0,0.47264613891867674,0.7152152093568251,0.20517601470333016,0.5753081828810273,0.18735418904380502,0.24138201456819955,0.6723892333559999,0.7040926180893365,0.4982593988847561,0.9391631016971482,0.4137377950991835,0.1317064738046211,-0.03150525042782751,0.6796685942040698
3196,0.9152776259040825,0.0,0.5016970455632135,0.7502575073259481,0.19208566601202137,0.6081978020040874,0.1920306141329373,0.2143229542398626,0.7330781296943576,0.7501348646562417,0.5894919670439087,0.9531871497555997,0.4344112622951946,0.19666630848502528,0.2429835095998307,0.7852706537582372
3197,0.9108680185240147,0.0,0.5155677305616225,0.7447189558452629,0.12113197773629017,0.6493164809413018,0.1926389403347538,0.32661035638624886,0.7181318505364319,0.7631106352235993,0.5113768027362178,0.9514510079300328,0.4194939827416011,0.2880694540774953,0.15013583934140806,0.6777181383904991
3198,0.8985422492107698,0.0,0.5077276671862835,0.7479945684037741,0.1632956609563951,0.6409134619385647,0.1953779391300584,0.2920187034967953,0.7344938801445743,0.7396148996495524,0.5953808823507584,0.9485931379456058,0.4070885625527625,0.271162503709593,0.27747039286893665,0.7754783731716413
3199,0.893682890564312,0.0,0.5006661022082467,0.7509359643197158,0.22578158994536163,0.6374013896473224,0.19662056827110408,0.2743410371051026,0.7375305844867999,0.739060891454886,0.6103804281103901,0.9530014599564426,0.40974857495640304,0.25651091798378367,0.2789890514621352,0.7912229884466414
3207,0.8958894694014347,0.0,0.5482637082900744,0.7365376874036795,0.22162079979409882,0.6267139374124128,0.1965876622551012,0.2836944231788883,0.7126155870641969,0.7340307435521111,0.5423863089410361,0.956159746503695,0.4080247524835832,0.2553993735421697,0.17082961223834614,0.7040341854602518
3208,0.9427791986844029,0.0,0.47916668872946383,0.7157831816808555,0.13747637256638967,0.5691271387985597,0.18612786787934843,0.20451543739674138,0.6749841344628527,0.707279953592623,0.5193254389049482,0.9620020601883421,0.42198342404641526,0.12262211414735243,-0.012810866714270595,0.7104039752367486
3209,0.9340125282780931,0.0,0.4797970930022858,0.7142908936493387,0.19528075067418166,0.5731281119614652,0.18798059582836157,0.22144320686952718,0.6667249686633284,0.6963298492606314,0.5036316057386888,0.9614105190130615,0.4145749458923095,0.12750505805455042,-0.08694407874739543,0.6860336436875389
3210,0.9229515157625962,0.0,0.479088204192838,0.7226356492796636,0.15152526336486258,0.5804702111970249,0.1902553651873237,0.17185659615737006,0.6808392462971592,0.7159598672676438,0.5079513294098043,0.9603887520858563,0.4122519731617568,0.13963465796244195,-0.01922463048693191,0.6835373404260069
3223,0.8403793418322641,0.0,0.6185189188602207,0.7394553900432452,0.21027792722325947,0.6138474651131322,0.20952549557153027,0.24628799400450316,0.7265701589292531,0.734049816536978,0.5999546553652227,0.9520899507645488,0.41697822504633886,0.23635377127951548,0.2792513524880775,0.7326021615562189
3224,0.8318457127357572,0.0,0.46251699591911927,0.7489178064198329,0.22511962135894853,0.6323159142000963,0.21179066062807433,0.27825934374920186,0.7380387934822151,0.738876717311984,0.6138183660445482,0.9568703458743624,0.41170589001019875,0.2711044799007503,0.2994432203859788,0.7417088931002178
3225,0.826898590817235,0.0,0.457116912447315,0.7480358080638599,0.23389501023585696,0.6589145439421784,0.2129243872930438,0.3249963828063699,0.7407710592324717,0.7276806142718582,0.6514357062932973,0.952101738503983,0.40960104434174344,0.33268422745919934,0.33322991559148524,0.7861201999143991
3226,0.8165960631497925,0.0,0.4861769326334137,0.7480569711522274,0.22961619289597252,0.6843947536812636,0.2154990171543477,0.3785087644493203,0.7440521931627027,0.7204049666515076,0.6797524305509712,0.9462773819227007,0.4258350673553784,0.39300422884158676,0.363663467544942,0.8137509321995425
3239,0.7865254975027232,0.0,0.6374403724656198,0.7611511750606834,0.19130190843515496,0.6622243930580048,0.22407620711014245,0.35223582268011333,0.7555769206682507,0.7519366313449205,0.6369186489152392,0.9455784414446752,0.4229219092348507,0.34190235743741276,0.3498086724155174,0.7273355537636671
3240,0.7887988218703801,0.0,0.6534226021393308,0.750576158481688,0.1855419556272483,0.6294369591300065,0.22344622288408114,0.2982352905314024,0.7402264637631488,0.7445692992220585,0.6039577558948698,0.9430169822040462,0.4218922242911905,0.281850108764763,0.3047388024871356,0.6907288852170945
3241,0.7931969262973129,0.0,0.7172836866318952,0.7907717715470555,0.17538798365615804,0.6645867604762928,0.22266460025910348,0.3188333094109062,0.7796038055138335,0.7853615038938739,0.5855322251472169,0.9067438356513302,0.41935309890900657,0.3048117039509627,0.3092104668184307,0.673428767522129
3242,0.7915413531165193,0.0,0.7267842892846996,0.7607206386996611,0.17307901921104965,0.663636789034491,0.2228494669660502,0.35534521558830645,0.754834481641113,0.7546349476654481,0.6351213469502018,0.9402704233646735,0.42009603001988594,0.3592083669469076,0.3468191494373407,0.7322420917577165
3255,0.7827266827329313,0.0,0.46514909571008606,0.7639352663096111,0.138323817822831,0.6692678098478766,0.22503305991044598,0.3478912552976109,0.7580796954756308,0.7427642386268555,0.6594194959668226,0.9383778148460393,0.4294898807152684,0.35389702632179665,0.3475622535771648,0.7534073718950985
3256,0.7781513476206637,0.0,0.4926891709882625,0.7632622699435979,0.12938536578442736,0.6613207986861901,0.22661264536619322,0.3549548399981249,0.7549769190192616,0.7475006384438816,0.6354653373756005,0.9338279083831885,0.41984339333556003,0.3412967641537858,0.32550211363570747,0.7174073677783158
3257,0.774455633393783,0.0,0.47980487998563454,0.7544572404281983,0.12794051145634283,0.6582956808869691,0.22749930296291765,0.3366028703753421,0.7454258431481764,0.7344317788163903,0.6486598365178445,0.94184048324454,0.4282290065090404,0.3396431701842464,0.3177125132907649,0.7333399945899705
3258,0.7780827559371568,0.0,0.38540713655549574,0.7422148751239308,0.12022656931668604,0.6396820082206331,0.22581448916020722,0.29404059238799285,0.7324976158666155,0.7172009739021112,0.6461107726129338,0.9431517933196641,0.40525991859719623,0.29240209544239204,0.30938558814800665,0.7346658260320321
3271,0.7657480398825847,0.0,0.5405665936775688,0.7635193541965511,0.09684905590225493,0.6489642549260853,0.23014844674096852,0.28652236742054676,0.742801741226748,0.7427773238652048,0.6257584131105315,0.9323965711616816,0.4247016509717208,0.28020378587583533,0.210415480156811,0.6974857949265438
3272,0.7628931773286733,0.0,0.5572827837322639,0.7747377235764547,0.12367642149935767,0.6551731792833546,0.23202067335764254,0.3034445229381723,0.7567978480460659,0.7666289292185398,0.616124689231588,0.9297022634871334,0.41932221040174383,0.29370251372485695,0.23898296208276507,0.6810401466473559
3273,0.7608030481405691,0.0,0.5925207855345255,0.8019545706997182,0.12282785180996643,0.6312357168323891,0.23267718221756317,0.35730030388935624,0.7477182894174302,0.7678658018249253,0.5900550593110487,0.8789397881365959,0.45427040325736767,0.1018859572896425,-0.09134786964868571,0.6553151750987739
3274,0.7605965630312127,0.0,0.5988908296983179,0.8070788502337473,0.12658918057365495,0.6607117233958232,0.23209296345940011,0.2542864885015896,0.7830959389402834,0.7903878411878728,0.644603287589575,0.8798401337270345,0.44279928086632947,0.2410104684969631,0.19390518543514337,0.7124498722012197
3287,0.8396192948547716,0.0,0.5762533894368089,0.7372149952819512,0.22061484953145358,0.6356423250958203,0.20980704988671278,0.27612899599974644,0.7239340434498587,0.7185870915287648,0.6072701545147831,0.9424133879101412,0.4110473778098128,0.27105032232892046,0.27523309573506427,0.7406352575192355
3288,0.8254932423700627,0.0,0.6033576072441986,0.745287903823717,0.27616057364001523,0.6002460431033051,0.21355811010662354,0.19574472038512866,0.7226725706337044,0.739447633969992,0.5748740059984687,0.9502440636976904,0.4203380569875189,0.18838388621542174,0.18671649336456123,0.6886636775457389
3289,0.8113849413562407,0.0,0.443642060525779,0.7544364459073213,0.27440310066449225,0.6326828165657584,0.2172086152139692,0.26870225447776946,0.7366378561078307,0.7437636427826441,0.5992151099684702,0.9489583153395126,0.4248936766491305,0.2568853053470594,0.23538704411756942,0.7045775142413788
3290,0.8028062945295648,0.0,0.5360048211402667,0.7570691649075099,0.25173887578063964,0.671166965482443,0.21920995201684068,0.3364903777414028,0.7452135920945315,0.7294774634806939,0.6524261280117598,0.9399327715284284,0.4427634676023248,0.33830414384497315,0.2923054510537471,0.7629440453129793
3303,0.8472013030999747,0.0,0.4485371454708474,0.7173041996246996,0.13696767105567997,0.5745036604970394,0.20684576628007414,0.1330364588484631,0.6830525342016628,0.6800754449360421,0.5701862373962485,0.9514086669352066,0.40618698354120286,0.13082944034660657,0.057833968939234245,0.7036984529189433
3304,0.8313801981632197,0.0,0.5752375922371484,0.733804082754377,0.17543730576177763,0.6248268997794385,0.21122049380230823,0.27496332281104396,0.708404550488088,0.7241208285871149,0.5413963452049214,0.9541210394498887,0.42263153130619086,0.2404990231623494,0.15559440503266297,0.6532993793269838
3305,0.8233884859699474,0.0,0.5850382575175006,0.7415655541484784,0.24966715214636687,0.5993062919369087,0.21397389905123998,0.2051178039869787,0.708500926914021,0.7253222528378153,0.5464716294172639,0.973501064987474,0.43676225573438215,0.17060031069485526,0.08131927733270897,0.653076450291907
3306,0.8131585263154905,0.0,0.6335232580894212,0.7518429597667138,0.2763811726068028,0.5996857728691517,0.21709139760358473,0.1845910259243293,0.7122392063907981,0.7404175636515768,0.5396961043779631,0.9825228309617817,0.43387893351045764,0.15436816992976243,0.020457167530079,0.6367769825503158
3319,0.7521492770890994,0.0,0.49682343573485654,0.7482399924401496,0.10329037321992225,0.6163552356255653,0.23471190847447873,0.22294844371221118,0.7271683547976937,0.7432298739533938,0.5948822049440636,0.9612706405980254,0.41748124647076296,0.21313958913944828,0.20252406679769533,0.6492809090348054
3320,0.7510555024589337,0.0,0.5592705999828375,0.7564568849242916,0.09212487605162077,0.672542075292386,0.23500384059294516,0.3438392699452417,0.7442551960255765,0.7397532936870478,0.6300291424285347,0.9580037656927769,0.4248378037361039,0.34254315731679236,0.28803550777782744,0.6865019753288505
3321,0.7551954294932878,0.0,0.5139905500568056,0.7596774729913734,0.057659150557970155,0.6967103675631292,0.23280258604544493,0.3865569158424625,0.7508368532771941,0.732356182063887,0.6325354022502426,0.9257279612937055,0.4145527415113183,0.3851068170577528,0.32470656793412933,0.6953662753671686
3322,0.7542146962297296,0.0,0.47958105631515147,0.7446281646573885,0.06474739167586839,0.6508012388121842,0.2330362155361452,0.33691691247080074,0.738715740695151,0.7241355662813034,0.6286708010669239,0.9395565347563906,0.4046933257848381,0.31409338997396247,0.34601481522604705,0.6894626366017965
3335,0.7214524395491411,0.0,0.4912297982305773,0.7383408343407787,0.1061184642072992,0.6742477497952349,0.24300989684689142,0.3741614324742491,0.7314274256813496,0.7073712603778526,0.6419910230097438,0.9411267829623916,0.4046158823996099,0.3628440609598862,0.33577295549912173,0.6718032871656784
3336,0.7262417863944206,0.0,0.5776911904893216,0.7397531876825302,0.12235462972531475,0.5971998080015545,0.2420872714599033,0.16842494616585332,0.7177548810206017,0.7284941106797412,0.5904380605147869,0.9587071246368176,0.41207297585970054,0.16901995726604954,0.191120817805194,0.6249835955663708
3337,0.7108407522647325,0.0,0.581525725499858,0.7524004000156563,0.17545692981250488,0.604473070684546,0.24843413612732163,0.20627111427942033,0.7234793320682504,0.7326583948920058,0.5807020830540462,0.9680110911052507,0.42378660168680427,0.17796771539943657,0.12723643222893227,0.6010997860163074
3338,0.7128189761803663,0.0,0.477246906683555,0.7596152237925659,0.17532891248245042,0.6195988256098697,0.24845579415156632,0.2735839328430894,0.7309977917739321,0.7585064938765386,0.5576867791709093,0.9633548348265908,0.433867321282295,0.22279200008759356,0.13275640578738385,0.5771065619930364
3351,0.7011608041842347,0.0,0.7496402341801452,0.7588219868980179,0.16947053108468793,0.6278766767453365,0.25246700849603676,0.29957946481298253,0.7488706901940807,0.7618541116947911,0.6181863888893927,0.9495408781642363,0.43421117073828225,0.25902380065776337,0.3093511866733587,0.6336340487624513
3352,0.7058905060873343,0.0,0.49595948590839006,0.7503119221112297,0.16083072485566857,0.6216293222307788,0.24953076697993132,0.21232922036471535,0.7226313367849673,0.7275267908806975,0.6163106990353532,0.9623948130746038,0.42557350044482195,0.22220059195649727,0.13863068816248098,0.6371225193433886
3353,0.712346361019474,0.0,0.44383708644065817,0.7304998550478055,0.10675154752300513,0.6223507049605804,0.24571044620332097,0.23720807526412963,0.711757200692046,0.7030708519794827,0.624674509009666,0.9380730248120164,0.4092869906361755,0.2475881423665025,0.22045249316196314,0.6519128139260212
3354,0.7199814816655707,0.003321280380882427,0.4054851462148028,0.7407196244836194,0.10365745301978407,0.6233833554247585,0.2424400845423555,0.28047653927065774,0.7418868268485631,0.737675394005085,0.6307010648012686,0.9097015139132515,0.39509867828421213,0.2904464960149547,0.41160827073815864,0.6635344445615448
3367,0.7249993254441062,0.0,0.42206448963711674,0.7500681756502169,0.12051922086861198,0.6858877123812654,0.24108027002012813,0.41399526536179226,0.7526398381510545,0.7230350195798803,0.6662027935938856,0.9155190847809456,0.39671363000928644,0.40185751584013146,0.42407014781118385,0.7024738253536633
3368,0.7172612462668656,0.0,0.472817643079114,0.7595019146198682,0.13917633027494725,0.676031605257152,0.24454519937806665,0.3813358965688126,0.7564863871461198,0.7372557849432012,0.6514686902604803,0.9373164423291644,0.4028987595261216,0.3670099331601836,0.3729509941261551,0.6780365340194299
3369,0.7045017730169122,0.0,0.5816694402315195,0.7820810951188617,0.18061893245953262,0.7091628366747436,0.2506323611297638,0.4294900707829166,0.782159776206513,0.7639123167308988,0.695419862505417,0.9473517282335966,0.4300938835817473,0.4357313403404933,0.4009596085339595,0.7167079820782227
3370,0.704577749312308,0.0,0.5509256869514504,0.78454584540326,0.1894551103214022,0.6797222396231053,0.2515032908755486,0.40085799576963826,0.7847000350421203,0.7810857200050398,0.6596551341722147,0.933614150990192,0.43939244741126987,0.39020037341789426,0.4019731949050104,0.6754578520207105
3383,0.714447567125412,0.0,0.5770351422811557,0.7726673780512506,0.1436021654480878,0.6844440958653206,0.24760813389016373,0.40704565156306927,0.7745605231956896,0.7698116181896243,0.6577979934722324,0.9267568854939829,0.43007805134959565,0.40625993500507535,0.41743114972106476,0.6844011116261443
3384,0.7109814859259238,0.0,0.5496532491459413,0.9735597973659184,0.13571381038456878,0.8864736705998622,0.24836919428378995,0.42710319912173794,0.9522039751949014,0.9291560245062723,0.5721587296181361,0.724313165516314,0.429150523644546,0.4434518702175222,0.2814169814031342,0.595954300565493
3385,0.7182774824721976,0.0,0.6039120165122828,0.7552117982867019,0.14916172481855183,0.7122629656343855,0.24469706338140224,0.4859597227138902,0.764453349883392,0.7364329098321981,0.6963564841752004,0.9192864343252474,0.4099723720484287,0.4894729617771057,0.48325076879317247,0.7314871236164076
3386,0.7238958940137779,0.0,0.40735386810662744,0.7931972009579679,0.13060061019297042,0.7324181764724473,0.2426664624624381,0.34192094667995826,0.7699614497878047,0.7364384998533942,0.7136723270978623,0.8643242102074359,0.412849864914296,0.35501523503753474,0.19815911170513037,0.7581938975941944
3393,0.9214197768427091,0.0,0.48186519103798114,0.7636362586309717,0.19235062546741866,0.6685067678684884,0.19083242906247735,0.3559197032968296,0.7426226408110942,0.7432516497041334,0.5936113532803959,0.9667843733019459,0.43235786665877834,0.33571069220895555,0.20597712338306634,0.7867499830749721
3394,0.9282623298166485,0.0,0.49902036742506667,0.7377230089681427,0.18949721118519017,0.5906353716838256,0.18903790705362214,0.1958489620418322,0.7043212938260399,0.7332256076242445,0.5688539289307133,0.9782813654636593,0.4163776446606922,0.13550077602897856,0.07532891574954052,0.771523153360897
3395,0.9211645816972394,0.0,0.5044966479102467,0.7428407061136634,0.18036641880822257,0.6057801341057181,0.1906029249097284,0.2500822550373218,0.717151537869713,0.7552702420965103,0.5367568048466029,0.9618715172990903,0.41380199304523474,0.18856586393406694,0.15618719326169275,0.7118153270640645
3396,0.9151117561601153,0.0,0.4986237282655424,0.7437439789657381,0.1505346546181468,0.6014571639229067,0.19196776718758404,0.26743920289991063,0.720370345236968,0.7483834650464247,0.5704129708717877,0.9586933502818918,0.4157519587539186,0.18332203947187314,0.18100488717568936,0.7582015599506413
3397,0.9039388383721474,0.0,0.5994961948236216,0.7582916273957787,0.18355169509710711,0.6305645384265962,0.19460737112162235,0.2627689035022775,0.7456038811159634,0.7646641251487005,0.5895922931723429,0.9594237499728245,0.40985204054380403,0.24136515754740837,0.2834321470852273,0.7727863937833614
3398,0.8939450442863695,0.0,0.5465230232533023,0.7618628934717413,0.21885398348424942,0.6497800417152666,0.19687044127998796,0.295860903644014,0.7490894364929929,0.7586734610378877,0.5956283496041632,0.9570161728043344,0.40672931276991675,0.2777096965861292,0.2829526445243451,0.7700831168440045
3399,0.8843508713131969,0.013409999344543929,0.5437231118932997,0.7696432400044361,0.24585133524097733,0.6969360747712446,0.19917508710989493,0.38111011066241524,0.7620974755436335,0.7609494625346549,0.6505802580244167,0.9530564207493973,0.4165756604255338,0.3863082654660381,0.3350980891410843,0.8373581254572038
3400,0.8776879632246327,0.0,0.594941237878981,0.7976137305575447,0.25047126086870214,0.7121462168756361,0.2008408534537829,0.38519867933341007,0.792747928823748,0.7828869827181335,0.6928437642959192,0.9576455706024501,0.44698276092238076,0.39889114067403025,0.3579101773368322,0.8883498323773619
3407,0.8416784654776494,0.0,0.45582833699230146,0.7304547564233499,0.2068167102724912,0.5970105263771559,0.20803640971709175,0.16965516007812825,0.69646188675087,0.7058958371834942,0.5840756148222458,0.9359090450726759,0.42550722472026226,0.17211746773341233,0.07066582384197108,0.7183373669727254
3408,0.8476371372131895,0.0,0.46171067622206025,0.7353826021466391,0.17575056983849385,0.6371976132677317,0.20670911446043433,0.3096264199427386,0.7176696307994198,0.7420902631954993,0.5321222336340579,0.9427445410831751,0.4085428324676021,0.27959636726737297,0.23495405072090764,0.6526188844013324
3409,0.8403657087026231,0.0,0.44797584641383237,0.7433681421212397,0.20324725677809166,0.6576321735971705,0.20812587798391258,0.33883526698018146,0.7315832966727026,0.7393078483487733,0.5646036226512248,0.9349579500944154,0.41180077428625345,0.31557327629446774,0.2934857021473875,0.682037358729882
3410,0.987857141842773,0.0,0.4368186935602826,0.7060255017618623,0.147736005841694,0.5557377850628971,0.17740880497306916,0.20014903348811358,0.6617864128167245,0.6737684516481475,0.5095456526449886,0.941806724867946,0.412161831145543,0.09548939302099813,-0.05603237874498501,0.7296462787063671
3423,0.9388762892893303,0.0,0.4046546759264878,0.7042665974255851,0.23023794944829945,0.5818594961084852,0.1862550443133812,0.1750967821235491,0.671976062203389,0.667384527620676,0.5787275434652405,0.9187730429130951,0.4082198748195235,0.1798764389761404,0.07294647615544698,0.7941125073521769
3424,0.9256689109259594,0.0,0.4819513336789248,0.7431571883921222,0.23406441508109707,0.6522243489234373,0.1895057783898748,0.3077950799749893,0.7297936339337396,0.7191816749675163,0.6306321165094996,0.9491850282073669,0.41471567560679107,0.30748119782328653,0.2751929964429121,0.8498703552310188
3425,0.9207893866085742,0.0201211376660214,0.4177361386097308,0.7309902122725134,0.18464003583231958,0.6332051670842381,0.19008287449423117,0.29906591381639946,0.7244013634543883,0.7121711362187174,0.6086578762016723,0.9211427263197122,0.4134854613896437,0.28400206274716105,0.3386825125561585,0.8137066338319235
3426,0.9171324415941104,0.00355927166163219,0.3792061695714033,0.7244917211882225,0.15676241830014914,0.6689445315310619,0.1906833367705778,0.3897387337965632,0.7216342716879471,0.6871760366497889,0.6401050380561979,0.9051099265489052,0.3987484982744913,0.3875669733613054,0.37396965083980327,0.8541056887024877
3439,0.8431370683374824,0.0,0.4271302762595443,0.7247904800877557,0.200873934834733,0.570258381926878,0.20788831653047735,0.12912142787693356,0.693655490186162,0.7031035972811953,0.5675064577125434,0.9220788741572347,0.40148524447401956,0.12768711110880646,0.09480251687137987,0.696935887581815
3440,0.8231970541079033,0.0,0.5126939953012214,0.7788450230274718,0.23171095360111404,0.6363881669205154,0.21415531723349293,0.12759457394134313,0.7300770030196788,0.735770186268206,0.5820672149356954,0.8938296681602397,0.42533813209088983,0.12046597007252939,-0.05258518421070968,0.6932817222402592
3441,0.8088295816191329,0.0,0.6133415300401028,0.8678135973831521,0.1734266024668699,0.7205258555711812,0.2181966014241247,0.30749787767896786,0.8441936721571336,0.863724461192401,0.5144003616970915,0.8186209173884256,0.4234795501299325,0.29678579260048393,0.22607360335144192,0.6010541857213477
3442,0.8006580825287183,0.0,0.5466366209550262,0.8072802322160506,0.185785366531765,0.6731791395506199,0.220800398713913,0.23480705236980973,0.7753673899829935,0.7821531484051513,0.6237664484942396,0.8840224632041528,0.43272762208332044,0.23242109732697266,0.12250753514933223,0.7243240021163836
3455,0.7788436549852521,0.0,0.48780980309745714,0.7648872776461347,0.16326104787379775,0.6804355885242863,0.22634153331270018,0.36535251708909644,0.7559523305120572,0.7316266588559469,0.6734140184540427,0.9359557399473936,0.4185804110092781,0.3709877573188096,0.31985370522093687,0.7671968923885849
